B1_playerId,A1_actionId,C_actionId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,1,13,13,receive,1,0.1861326723619235,0.0,0.4988305226954587,0.0,0.4988305226954587,0.4988305226954587
0,1,13,14,receive,1,0.00217425405008337,0.0,0.5546521060715435,0.0,0.5546521060715435,0.5546521060715435
0,1,14,1,receive,1,0.1609755482739573,0.0,0.24945054146107207,0.0,0.24945054146107207,0.24945054146107207
0,1,14,2,receive,1,0.1881139605531033,0.0,0.3062895613208717,0.0,0.3062895613208717,0.3062895613208717
0,1,14,3,receive,1,0.014749362930064708,0.0,0.29633841027556784,0.0,0.29633841027556784,0.29633841027556784
0,1,14,4,receive,1,0.009017420119114883,0.0,0.290161562074125,0.0,0.290161562074125,0.290161562074125
0,1,14,5,receive,1,0.09603214947185096,0.0,0.2597590509258213,0.0,0.2597590509258213,0.2597590509258213
0,1,14,6,receive,1,0.17891586735823645,0.0,0.2581278291169605,0.0,0.2581278291169605,0.2581278291169605
0,1,14,7,receive,1,0.011900249109761807,0.0,0.28080568645723647,0.0,0.28080568645723647,0.28080568645723647
0,1,14,8,receive,1,0.003932564726527736,0.0,0.6297581558756795,0.0,0.6297581558756795,0.6297581558756795
0,1,14,9,receive,1,0.006481843523970382,0.0,0.4367935612530635,0.0,0.4367935612530635,0.4367935612530635
0,1,14,10,receive,1,0.05954592248099157,0.0,0.4229525615089104,0.0,0.4229525615089104,0.4229525615089104
0,1,14,11,receive,1,0.02454034545336755,0.0,0.4229525615089104,0.0,0.4229525615089104,0.4229525615089104
0,1,14,12,receive,1,0.05748783958704646,0.0,0.4065518744850176,0.0,0.4065518744850176,0.4065518744850176
0,1,14,13,receive,1,0.1861326723619235,0.0,0.455030700285286,0.0,0.455030700285286,0.455030700285286
0,1,14,14,receive,1,0.00217425405008337,0.0,0.5109273362733566,0.0,0.5109273362733566,0.5109273362733566
0,4,1,1,receive,8,0.22726482013930135,0.0,0.5926277993191724,0.008533730341405386,0.5819826232793731,0.6016270936760255
0,4,1,2,receive,8,0.16759758697885488,0.0,0.608030409548854,0.019231651575345975,0.58703860194862,0.6273551684211658
0,4,1,3,receive,8,0.01110524980409897,0.0,0.608030409548854,0.019231651575345975,0.58703860194862,0.6273551684211658
0,4,1,4,receive,8,0.00901212013444873,0.0,0.6132161246998523,0.016489921417231223,0.5948454139069385,0.6299318849823718
0,4,1,5,receive,8,0.09248867467837635,0.0,0.5967594907624519,0.01667862332183269,0.57818382072384,0.6136692000808895
0,4,1,6,receive,8,0.20969894103244233,0.0,0.5677687446130817,0.01693783566914324,0.5489136638697983,0.5849459552250826
0,4,1,7,receive,8,0.01219200895606183,0.0,0.5642257252260419,0.016963167245286584,0.5453435723082041,0.5814291956683157
0,4,1,8,receive,8,0.005403382012259324,0.0,0.68633383367946,0.06642278213337087,0.61709161579503,0.7510826945957967
0,4,1,9,receive,8,0.005244996795819332,0.0,0.5437040886079925,0.0193504160498089,0.5189772376475608,0.5640238671880519
0,4,1,10,receive,8,0.06279975282760226,0.0,0.5909844780635591,0.018965003378051737,0.566716435934189,0.6108798231209495
0,4,1,11,receive,8,0.02483114922797305,0.0,0.597323287502885,0.021543400317767407,0.5696841631417239,0.6199441608045864
0,4,1,12,receive,8,0.0236615698192252,0.0,0.5966177360027322,0.021552925195839442,0.5689670584161759,0.6192490034114028
0,4,1,13,receive,8,0.1459499291598075,0.0,0.580896226874976,0.01971030031913859,0.554502504176709,0.6015614524109162
0,4,1,14,receive,8,0.002749818433728894,0.0,0.6850662001223682,0.011709117782496357,0.6727291421035424,0.6964378154100224
0,4,2,1,receive,8,0.22726482013930135,0.0,0.5110007137650009,0.016989438106332074,0.49207606779962554,0.5282509123297764
0,4,2,2,receive,8,0.16759758697885488,0.0,0.5269401279655244,0.028364762577910773,0.49724808217913763,0.5549467518370039
0,4,2,3,receive,8,0.01110524980409897,0.0,0.5269401279655244,0.028364762577910773,0.49724808217913763,0.5549467518370039
0,4,2,4,receive,8,0.00901212013444873,0.0,0.5322945986426634,0.025541961798408765,0.5052640564645875,0.557638989030767
0,4,2,5,receive,8,0.09248867467837635,0.0,0.5342239098960564,0.02553162508164342,0.5072033652169233,0.5595575738869089
0,4,2,6,receive,8,0.20969894103244233,0.0,0.5157762559870857,0.025605814564448305,0.4886862073929663,0.5411880321652172
0,4,2,7,receive,8,0.01219200895606183,0.0,0.5119629537117528,0.02561429090901674,0.48486579685422265,0.5373840709381519
0,4,2,8,receive,8,0.005403382012259324,0.0,0.6536996721456909,0.07396006290951833,0.5771875500060786,0.7256579600385338
0,4,2,9,receive,8,0.005244996795819332,0.0,0.5076575683080446,0.0243987162748376,0.4778459253553256,0.5330788391293813
0,4,2,10,receive,8,0.06279975282760226,0.0,0.5554457251912717,0.024173239418648164,0.5258624779463922,0.5806064974958779
0,4,2,11,receive,8,0.02483114922797305,0.0,0.5618994027712256,0.026788778533496073,0.5288672355544488,0.589852875247207
0,4,2,12,receive,8,0.0236615698192252,0.0,0.5611814113355114,0.02679622312916604,0.5281409685881532,0.5891431491646049
0,4,2,13,receive,8,0.1459499291598075,0.0,0.5673491863351343,0.024424053993389448,0.5358788393516044,0.5930438112191642
0,4,2,14,receive,8,0.002749818433728894,0.0,0.6945161513558418,0.01621099716317471,0.6779588191464173,0.7101076386886411
0,4,3,1,receive,8,0.22726482013930135,0.0,0.5079070635291489,0.01699251276962057,0.4889799621046917,0.5251608754242959
0,4,3,2,receive,8,0.16759758697885488,0.0,0.5238562970891101,0.028378754206089103,0.494151283450707,0.5518775718313056
0,4,3,3,receive,8,0.01110524980409897,0.0,0.5238562970891101,0.028378754206089103,0.494151283450707,0.5518775718313056
0,4,3,4,receive,8,0.00901212013444873,0.0,0.5292124021948403,0.025557224970596384,0.5021672121350638,0.5545726883777762
0,4,3,5,receive,8,0.09248867467837635,0.0,0.5339254406291494,0.025533263612934686,0.5069033075814258,0.5592608031167977
0,4,3,6,receive,8,0.20969894103244233,0.0,0.5154769231896236,0.025606564861090104,0.48838622676260074,0.5408895168844879
