phase,A1_actionId,C_actionId,n_context,B1_playerId,EV,count,train_winrate,usage_rate
receive,11,2,45,21,0.4101271386269964,3,1.0,0.06666666666666667
receive,11,5,45,21,0.39958142447062717,2,0.0,0.044444444444444446
receive,11,7,45,21,0.3587344053219138,1,0.0,0.022222222222222223
receive,11,10,45,21,0.35355629891823015,11,0.45454545454545453,0.24444444444444444
receive,11,11,45,21,0.3593462198213255,2,0.5,0.044444444444444446
receive,11,13,45,21,0.23698154782801362,7,0.0,0.15555555555555556
receive,12,5,14,21,0.37790936298180583,2,0.0,0.14285714285714285
receive,12,10,14,21,0.34339288210733143,4,0.25,0.2857142857142857
receive,12,12,14,21,0.3556632710164925,6,0.16666666666666666,0.42857142857142855
receive,12,13,14,21,0.2575442617634287,2,0.5,0.14285714285714285
receive,1,2,4,22,0.43827934039139915,2,0.5,0.5
receive,1,6,4,22,0.39634885106255563,2,0.0,0.5
receive,6,2,1,22,0.40907840046512833,1,0.0,1.0
receive,7,2,1,22,0.4246144338037107,1,1.0,1.0
receive,10,1,13,22,0.4880923055378492,4,0.25,0.3076923076923077
receive,10,2,13,22,0.43264716435053496,1,1.0,0.07692307692307693
receive,10,7,13,22,0.34072151618067364,1,0.0,0.07692307692307693
receive,10,13,13,22,0.266472051196083,7,0.0,0.5384615384615384
receive,11,11,1,22,0.3329494872699156,1,1.0,1.0
receive,1,1,10,23,0.5168496975228143,2,0.5,0.2
receive,1,2,10,23,0.46941478218353627,4,0.75,0.4
receive,1,5,10,23,0.4433896571719604,2,0.5,0.2
receive,1,6,10,23,0.44277216475329884,1,1.0,0.1
receive,1,13,10,23,0.2888369558760036,1,1.0,0.1
receive,4,1,7,23,0.4885878038301269,1,0.0,0.14285714285714285
receive,4,5,7,23,0.40472765516112574,4,0.75,0.5714285714285714
receive,4,6,7,23,0.404733366970549,2,0.5,0.2857142857142857
receive,7,1,7,23,0.49670316220168903,1,0.0,0.14285714285714285
receive,7,2,7,23,0.448218944165445,3,0.0,0.42857142857142855
receive,7,5,7,23,0.42755081466783423,2,0.5,0.2857142857142857
receive,7,6,7,23,0.4275508146678343,1,0.0,0.14285714285714285
receive,10,2,6,23,0.44953371711300344,2,0.5,0.3333333333333333
receive,10,5,6,23,0.41712810554224894,1,0.0,0.16666666666666666
receive,10,13,6,23,0.309574267063303,3,0.0,0.5
receive,11,1,8,23,0.48207344005683017,2,0.5,0.25
receive,11,2,8,23,0.43557394412427763,1,1.0,0.125
receive,11,3,8,23,0.4416033609400032,1,1.0,0.125
receive,11,10,8,23,0.39114774844370126,2,0.5,0.25
receive,11,11,8,23,0.39412925789464837,1,0.0,0.125
receive,11,13,8,23,0.2820165362260498,1,0.0,0.125
receive,1,1,3,24,0.6258740389821954,1,0.0,0.3333333333333333
receive,1,13,3,24,0.3928256031944353,2,0.5,0.6666666666666666
receive,4,2,1,24,0.5847281269413362,1,1.0,1.0
receive,7,13,1,24,0.459082811468036,1,0.0,1.0
receive,10,2,3,24,0.6081394810764607,1,1.0,0.3333333333333333
receive,10,6,3,24,0.5691305956853724,1,1.0,0.3333333333333333
receive,10,10,3,24,0.5223124539682882,1,1.0,0.3333333333333333
receive,1,1,3,25,0.5305057873256728,2,0.0,0.6666666666666666
receive,1,2,3,25,0.4707871122376523,1,0.0,0.3333333333333333
receive,4,1,2,25,0.5882503081878263,1,0.0,0.5
receive,4,6,2,25,0.5016977610959978,1,1.0,0.5
receive,7,1,2,25,0.5685346573992991,1,0.0,0.5
receive,7,13,2,25,0.32474522299150477,1,0.0,0.5
receive,10,1,9,25,0.5826042220583494,1,1.0,0.1111111111111111
receive,10,13,9,25,0.3333015925192808,8,0.375,0.8888888888888888
receive,11,1,5,25,0.5061976882758121,4,0.25,0.8
receive,11,13,5,25,0.25584420162699917,1,0.0,0.2
receive,12,1,1,25,0.46911083630687844,1,0.0,1.0
receive,1,5,1,26,0.4621688703943562,1,1.0,1.0
