A1_actionId,A1_spinId,C_actionId,C_spinId,B1_actionId,phase,n_context,p_b_given_a_context_mean,p_b_given_a_context_std,p_win_given_abc_mean,p_win_given_abc_std,p_win_given_abc_min,p_win_given_abc_max
0,0,6,2,3,receive,1,0.04325863078371068,0.0,0.3679638206958771,0.0,0.3679638206958771,0.3679638206958771
0,0,6,2,4,receive,1,0.04362771191347933,0.0,0.4068293571472168,0.0,0.4068293571472168,0.4068293571472168
0,0,6,2,5,receive,1,0.062409840517262116,0.0,0.4317302107810974,0.0,0.4317302107810974,0.4317302107810974
0,0,6,2,6,receive,1,0.0879174474857182,0.0,0.3969917893409729,0.0,0.3969917893409729,0.3969917893409729
0,0,6,2,7,receive,1,0.047359532225584644,0.0,0.416142076253891,0.0,0.416142076253891,0.416142076253891
0,0,6,2,8,receive,1,0.035877008188337535,0.0,0.5520544052124023,0.0,0.5520544052124023,0.5520544052124023
0,0,6,2,9,receive,1,0.035671963116243835,0.0,0.33973291516304016,0.0,0.33973291516304016,0.33973291516304016
0,0,6,2,10,receive,1,0.1082579186374131,0.0,0.468303382396698,0.0,0.468303382396698,0.468303382396698
0,0,6,2,11,receive,1,0.08869209612270523,0.0,0.4651888906955719,0.0,0.4651888906955719,0.4651888906955719
0,0,6,2,12,receive,1,0.04912291984559045,0.0,0.46926748752593994,0.0,0.46926748752593994,0.46926748752593994
0,0,6,2,13,receive,1,0.07389236455450923,0.0,0.5873249173164368,0.0,0.5873249173164368,0.5873249173164368
